NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_SULFOTRANSFERASE_ACTIVITY	GO_SULFOTRANSFERASE_ACTIVITY		51	-0.3173993	-1.153341	0.22994652	0.9571627	1.0	2273	tags=24%, list=12%, signal=27%	
GO_BROWN_FAT_CELL_DIFFERENTIATION	GO_BROWN_FAT_CELL_DIFFERENTIATION		50	-0.31744412	-1.1530939	0.20053476	0.95682514	1.0	3278	tags=28%, list=17%, signal=34%	
GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY	GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY		20	-0.40020913	-1.1526417	0.25	0.9574975	1.0	3566	tags=30%, list=18%, signal=37%	
GO_TERPENOID_METABOLIC_PROCESS	GO_TERPENOID_METABOLIC_PROCESS		119	-0.27363822	-1.1517572	0.12979351	0.9603587	1.0	2502	tags=20%, list=13%, signal=23%	
GO_TRNA_BINDING	GO_TRNA_BINDING		54	-0.31090367	-1.1516443	0.2109375	0.95938957	1.0	2785	tags=22%, list=14%, signal=26%	
GO_RESPONSE_TO_FUNGUS	GO_RESPONSE_TO_FUNGUS		54	-0.3134732	-1.1514922	0.21158691	0.95860595	1.0	2716	tags=19%, list=14%, signal=21%	
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		46	-0.32318324	-1.1514442	0.21463415	0.9573726	1.0	2978	tags=24%, list=15%, signal=28%	
GO_INTERMEMBRANE_LIPID_TRANSFER	GO_INTERMEMBRANE_LIPID_TRANSFER		43	-0.3326868	-1.1512126	0.23544304	0.9569669	1.0	2677	tags=23%, list=14%, signal=27%	
GO_VIRAL_BUDDING	GO_VIRAL_BUDDING		25	-0.3634389	-1.1510388	0.24299066	0.95629966	1.0	3134	tags=28%, list=16%, signal=33%	
HP_DILATED_CARDIOMYOPATHY	HP_DILATED_CARDIOMYOPATHY		124	-0.27160147	-1.1510084	0.14678898	0.95497704	1.0	2599	tags=18%, list=13%, signal=20%	
GO_SEX_DIFFERENTIATION	GO_SEX_DIFFERENTIATION		272	-0.24195832	-1.150929	0.111524165	0.9539293	1.0	3306	tags=22%, list=17%, signal=26%	
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR		17	-0.40389937	-1.1506184	0.25853658	0.95386934	1.0	1360	tags=24%, list=7%, signal=25%	
GO_C21_STEROID_HORMONE_METABOLIC_PROCESS	GO_C21_STEROID_HORMONE_METABOLIC_PROCESS		38	-0.3343015	-1.1501032	0.26288658	0.95491046	1.0	4059	tags=32%, list=21%, signal=40%	
GO_LIMBIC_SYSTEM_DEVELOPMENT	GO_LIMBIC_SYSTEM_DEVELOPMENT		106	-0.27545005	-1.1500767	0.17575757	0.95355695	1.0	4101	tags=27%, list=21%, signal=34%	
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		83	-0.28397375	-1.1498878	0.19526628	0.95301557	1.0	2936	tags=23%, list=15%, signal=27%	
GO_KIDNEY_MESENCHYME_DEVELOPMENT	GO_KIDNEY_MESENCHYME_DEVELOPMENT		19	-0.40603548	-1.1494219	0.27944574	0.9538114	1.0	2667	tags=26%, list=14%, signal=30%	
HP_CALF_MUSCLE_PSEUDOHYPERTROPHY	HP_CALF_MUSCLE_PSEUDOHYPERTROPHY		16	-0.41395807	-1.1491139	0.2584541	0.9538406	1.0	2491	tags=19%, list=13%, signal=21%	
GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION		31	-0.343977	-1.1480658	0.2327189	0.9573605	1.0	1301	tags=16%, list=7%, signal=17%	
GO_POSITIVE_REGULATION_OF_CELL_KILLING	GO_POSITIVE_REGULATION_OF_CELL_KILLING		51	-0.317227	-1.147643	0.2266289	0.95782775	1.0	2510	tags=24%, list=13%, signal=27%	
GO_CILIARY_MEMBRANE	GO_CILIARY_MEMBRANE		71	-0.29420653	-1.1472749	0.21270718	0.9581567	1.0	2158	tags=21%, list=11%, signal=24%	
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		150	-0.26376262	-1.1465964	0.14603175	0.9599593	1.0	2913	tags=23%, list=15%, signal=27%	
GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		64	-0.29650864	-1.1462342	0.21891892	0.9602156	1.0	2619	tags=17%, list=13%, signal=20%	
GO_MYOFIBRIL_ASSEMBLY	GO_MYOFIBRIL_ASSEMBLY		64	-0.3007266	-1.1457903	0.18717949	0.960856	1.0	2483	tags=19%, list=13%, signal=21%	
GO_RESPONSE_TO_CATECHOLAMINE	GO_RESPONSE_TO_CATECHOLAMINE		105	-0.27411458	-1.1456594	0.1637931	0.95998955	1.0	2028	tags=15%, list=10%, signal=17%	
GO_MICROTUBULE	GO_MICROTUBULE		419	-0.23305467	-1.145389	0.08080808	0.95988214	1.0	4212	tags=26%, list=22%, signal=33%	
HP_SKIN_EROSION	HP_SKIN_EROSION		15	-0.42211512	-1.1452117	0.27014217	0.95922035	1.0	1859	tags=27%, list=10%, signal=29%	
GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE		64	-0.30597225	-1.1450746	0.203966	0.9584365	1.0	2521	tags=17%, list=13%, signal=20%	
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION		261	-0.24386694	-1.1441654	0.10074627	0.96148527	1.0	2898	tags=19%, list=15%, signal=22%	
HP_CURLY_HAIR	HP_CURLY_HAIR		24	-0.37717038	-1.1441644	0.25679013	0.96002775	1.0	3235	tags=29%, list=17%, signal=35%	
GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE		29	-0.3535852	-1.1439452	0.25839794	0.95963496	1.0	4896	tags=34%, list=25%, signal=46%	
GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT	GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT		27	-0.36223394	-1.1438664	0.2725061	0.958546	1.0	2912	tags=22%, list=15%, signal=26%	
GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT		22	-0.3825434	-1.1437377	0.26995304	0.95770425	1.0	1290	tags=18%, list=7%, signal=19%	
GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS		15	-0.42142034	-1.1432515	0.31009614	0.95864373	1.0	688	tags=20%, list=4%, signal=21%	
HP_LUMBAR_HYPERLORDOSIS	HP_LUMBAR_HYPERLORDOSIS		65	-0.29719257	-1.1431774	0.21409921	0.95755464	1.0	2491	tags=22%, list=13%, signal=25%	
GO_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	-0.40098488	-1.142947	0.2662037	0.9572145	1.0	3557	tags=37%, list=18%, signal=45%	
GO_POSTREPLICATION_REPAIR	GO_POSTREPLICATION_REPAIR		49	-0.31400478	-1.1422665	0.23636363	0.95896506	1.0	1275	tags=8%, list=7%, signal=9%	
GO_OVULATION_CYCLE	GO_OVULATION_CYCLE		69	-0.29547513	-1.1421252	0.20277777	0.9582241	1.0	3447	tags=25%, list=18%, signal=30%	
GO_REGULATION_OF_HAIR_CYCLE	GO_REGULATION_OF_HAIR_CYCLE		29	-0.35564926	-1.1415824	0.26034063	0.9594885	1.0	4311	tags=41%, list=22%, signal=53%	
GO_REGULATION_OF_HEART_RATE	GO_REGULATION_OF_HEART_RATE		96	-0.28117505	-1.141207	0.2034384	0.95983887	1.0	3894	tags=26%, list=20%, signal=32%	
GO_MYOSIN_COMPLEX	GO_MYOSIN_COMPLEX		55	-0.31508604	-1.1411431	0.2375	0.9586949	1.0	2483	tags=20%, list=13%, signal=23%	
HP_ABNORMAL_CIRCULATING_CHOLESTEROL_CONCENTRATION	HP_ABNORMAL_CIRCULATING_CHOLESTEROL_CONCENTRATION		85	-0.28111818	-1.141136	0.19891009	0.9572973	1.0	1464	tags=18%, list=7%, signal=19%	
GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION		24	-0.37318635	-1.1411015	0.3110048	0.9560519	1.0	5063	tags=50%, list=26%, signal=67%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING		23	-0.3722867	-1.1410162	0.26535627	0.955027	1.0	2978	tags=26%, list=15%, signal=31%	
GO_ESCRT_COMPLEX	GO_ESCRT_COMPLEX		25	-0.36971012	-1.1408473	0.25404158	0.95441437	1.0	4246	tags=36%, list=22%, signal=46%	
GO_PROTEIN_HYDROXYLATION	GO_PROTEIN_HYDROXYLATION		27	-0.3676653	-1.1406906	0.25980392	0.9537919	1.0	3278	tags=26%, list=17%, signal=31%	
GO_AXIS_ELONGATION	GO_AXIS_ELONGATION		30	-0.35087052	-1.1406758	0.2591687	0.95246404	1.0	2380	tags=30%, list=12%, signal=34%	
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		152	-0.25736105	-1.14046	0.1510574	0.95210934	1.0	3942	tags=27%, list=20%, signal=34%	
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		15	-0.41712853	-1.1402103	0.29655173	0.95190257	1.0	3716	tags=27%, list=19%, signal=33%	
GO_FOREBRAIN_GENERATION_OF_NEURONS	GO_FOREBRAIN_GENERATION_OF_NEURONS		60	-0.30664492	-1.1399498	0.21025641	0.95174336	1.0	2167	tags=18%, list=11%, signal=21%	
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		204	-0.24937722	-1.1394737	0.13680781	0.95268476	1.0	2770	tags=18%, list=14%, signal=20%	
GO_COMPLEMENT_BINDING	GO_COMPLEMENT_BINDING		21	-0.38428953	-1.1390444	0.27227724	0.9534122	1.0	2928	tags=33%, list=15%, signal=39%	
GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		106	-0.27355054	-1.13875	0.203125	0.95347995	1.0	2428	tags=17%, list=12%, signal=19%	
HP_DELAYED_EPIPHYSEAL_OSSIFICATION	HP_DELAYED_EPIPHYSEAL_OSSIFICATION		16	-0.4164026	-1.1382469	0.27475247	0.95449996	1.0	4768	tags=56%, list=24%, signal=74%	
HP_PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT	HP_PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT		25	-0.36550426	-1.1381937	0.25510204	0.9533554	1.0	1838	tags=16%, list=9%, signal=18%	
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		222	-0.2503218	-1.1381228	0.1350365	0.95230466	1.0	2823	tags=21%, list=14%, signal=24%	
GO_PROTEIN_SELF_ASSOCIATION	GO_PROTEIN_SELF_ASSOCIATION		55	-0.3084907	-1.1380163	0.24338624	0.95142883	1.0	1521	tags=16%, list=8%, signal=18%	
HP_ABNORMALITY_OF_THE_GALLBLADDER	HP_ABNORMALITY_OF_THE_GALLBLADDER		82	-0.27965593	-1.1375643	0.18731989	0.95221585	1.0	2905	tags=23%, list=15%, signal=27%	
HP_PULMONARY_OBSTRUCTION	HP_PULMONARY_OBSTRUCTION		74	-0.2915131	-1.1374532	0.22033899	0.9513427	1.0	3755	tags=30%, list=19%, signal=37%	
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL		44	-0.31596634	-1.1374373	0.25060242	0.95003736	1.0	3764	tags=27%, list=19%, signal=34%	
GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION		33	-0.34728995	-1.1370813	0.26329115	0.950357	1.0	2834	tags=24%, list=15%, signal=28%	
HP_SMALL_FACE	HP_SMALL_FACE		99	-0.27673584	-1.1368718	0.19884726	0.95008475	1.0	3625	tags=27%, list=19%, signal=33%	
HP_OPTIC_DISC_HYPOPLASIA	HP_OPTIC_DISC_HYPOPLASIA		31	-0.3490223	-1.1367885	0.25185186	0.94914067	1.0	3055	tags=26%, list=16%, signal=31%	
GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		19	-0.3896249	-1.136674	0.26876512	0.94831693	1.0	862	tags=16%, list=4%, signal=17%	
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		23	-0.38299188	-1.1365427	0.27423167	0.9476039	1.0	1719	tags=22%, list=9%, signal=24%	
HP_CHRONIC_KIDNEY_DISEASE	HP_CHRONIC_KIDNEY_DISEASE		99	-0.27649286	-1.136248	0.2005571	0.9477457	1.0	1846	tags=13%, list=9%, signal=14%	
GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION		22	-0.3807989	-1.136067	0.2735849	0.9471981	1.0	1453	tags=18%, list=7%, signal=20%	
GO_CARBOHYDRATE_TRANSPORT	GO_CARBOHYDRATE_TRANSPORT		140	-0.26216266	-1.1358653	0.18126889	0.9467927	1.0	4487	tags=31%, list=23%, signal=41%	
GO_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		60	-0.3039258	-1.1355824	0.21529745	0.9467795	1.0	764	tags=10%, list=4%, signal=10%	
HP_CHRONIC_SINUSITIS	HP_CHRONIC_SINUSITIS		51	-0.31604135	-1.1353062	0.21957672	0.946717	1.0	3392	tags=27%, list=17%, signal=33%	
HP_HEPATIC_FIBROSIS	HP_HEPATIC_FIBROSIS		110	-0.27108487	-1.1338583	0.19760479	0.95227826	1.0	1813	tags=15%, list=9%, signal=17%	
GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE	GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE		36	-0.33680952	-1.1331353	0.25647667	0.9543533	1.0	2485	tags=19%, list=13%, signal=22%	
HP_ABNORMAL_GLOMERULAR_FILTRATION_RATE	HP_ABNORMAL_GLOMERULAR_FILTRATION_RATE		16	-0.4105521	-1.1319383	0.31619537	0.95859957	1.0	2238	tags=19%, list=11%, signal=21%	
HP_WIDELY_SPACED_TEETH	HP_WIDELY_SPACED_TEETH		63	-0.29800543	-1.13181	0.22979797	0.95786583	1.0	1075	tags=10%, list=6%, signal=10%	
HP_LIMITED_KNEE_EXTENSION	HP_LIMITED_KNEE_EXTENSION		17	-0.4023782	-1.1314992	0.2961165	0.9580001	1.0	3040	tags=41%, list=16%, signal=49%	
GO_GDP_BINDING	GO_GDP_BINDING		71	-0.2868066	-1.1314719	0.20385675	0.9567718	1.0	3175	tags=21%, list=16%, signal=25%	
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		15	-0.4096476	-1.1312962	0.29452056	0.956292	1.0	3524	tags=33%, list=18%, signal=41%	
GO_MEIOTIC_CELL_CYCLE_PROCESS	GO_MEIOTIC_CELL_CYCLE_PROCESS		176	-0.25251433	-1.1308628	0.16053511	0.95702404	1.0	3686	tags=24%, list=19%, signal=30%	
HP_INFANTILE_MUSCULAR_HYPOTONIA	HP_INFANTILE_MUSCULAR_HYPOTONIA		126	-0.26392615	-1.13064	0.18589744	0.95672655	1.0	2746	tags=20%, list=14%, signal=23%	
HP_EXODEVIATION	HP_EXODEVIATION		68	-0.29114118	-1.1304781	0.2303665	0.9561507	1.0	2593	tags=21%, list=13%, signal=24%	
HP_ABNORMAL_2ND_FINGER_MORPHOLOGY	HP_ABNORMAL_2ND_FINGER_MORPHOLOGY		24	-0.36853832	-1.1297522	0.29186603	0.95823777	1.0	2380	tags=33%, list=12%, signal=38%	
HP_ABNORMALITY_OF_ODONTOID_TISSUE	HP_ABNORMALITY_OF_ODONTOID_TISSUE		162	-0.2549833	-1.1293622	0.1638796	0.95875275	1.0	2950	tags=20%, list=15%, signal=23%	
GO_METAL_CLUSTER_BINDING	GO_METAL_CLUSTER_BINDING		64	-0.2963289	-1.1289122	0.2539267	0.9595463	1.0	1723	tags=14%, list=9%, signal=15%	
GO_TRANSLATIONAL_TERMINATION	GO_TRANSLATIONAL_TERMINATION		101	-0.27146435	-1.1288468	0.21159421	0.9585177	1.0	2654	tags=18%, list=14%, signal=21%	
HP_ABNORMAL_FINGERTIP_MORPHOLOGY	HP_ABNORMAL_FINGERTIP_MORPHOLOGY		81	-0.28200442	-1.1286122	0.22160664	0.9582651	1.0	2210	tags=17%, list=11%, signal=19%	
GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION		63	-0.30153018	-1.1283197	0.22222222	0.95836806	1.0	4212	tags=32%, list=22%, signal=40%	
GO_DORSAL_SPINAL_CORD_DEVELOPMENT	GO_DORSAL_SPINAL_CORD_DEVELOPMENT		22	-0.3785451	-1.128313	0.29382715	0.95706385	1.0	2913	tags=32%, list=15%, signal=37%	
HP_OVERLAPPING_FINGERS	HP_OVERLAPPING_FINGERS		27	-0.35657233	-1.1282765	0.2895377	0.9559132	1.0	2123	tags=26%, list=11%, signal=29%	
GO_SECRETION_BY_TISSUE	GO_SECRETION_BY_TISSUE		36	-0.33223864	-1.1281914	0.25641027	0.95498633	1.0	2581	tags=22%, list=13%, signal=26%	
GO_TRANSLATIONAL_ELONGATION	GO_TRANSLATIONAL_ELONGATION		127	-0.2679096	-1.1281258	0.19241983	0.9539671	1.0	2654	tags=16%, list=14%, signal=18%	
GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN		27	-0.35649377	-1.1274593	0.27737227	0.9559012	1.0	1579	tags=19%, list=8%, signal=20%	
GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		23	-0.3669727	-1.1272138	0.27073172	0.9557763	1.0	2003	tags=22%, list=10%, signal=24%	
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		57	-0.30109227	-1.1268636	0.24390244	0.9561173	1.0	1414	tags=18%, list=7%, signal=19%	
GO_INTERCALATED_DISC	GO_INTERCALATED_DISC		51	-0.31507802	-1.1260123	0.2475	0.9588851	1.0	1966	tags=16%, list=10%, signal=17%	
GO_PHOSPHOLIPID_TRANSFER_ACTIVITY	GO_PHOSPHOLIPID_TRANSFER_ACTIVITY		21	-0.37837338	-1.1254128	0.28647214	0.9604276	1.0	2677	tags=33%, list=14%, signal=39%	
HP_EXOSTOSES	HP_EXOSTOSES		21	-0.3784985	-1.1249474	0.27951807	0.96129274	1.0	2081	tags=29%, list=11%, signal=32%	
GO_DETOXIFICATION_OF_INORGANIC_COMPOUND	GO_DETOXIFICATION_OF_INORGANIC_COMPOUND		16	-0.40387556	-1.1249152	0.29280397	0.960137	1.0	3903	tags=38%, list=20%, signal=47%	
HP_SHORT_PALPEBRAL_FISSURE	HP_SHORT_PALPEBRAL_FISSURE		85	-0.2795161	-1.1245551	0.2259887	0.9605199	1.0	2850	tags=21%, list=15%, signal=25%	
GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS		92	-0.2802138	-1.1244357	0.23369566	0.95976126	1.0	2273	tags=15%, list=12%, signal=17%	
HP_ABNORMALITY_OF_THE_5TH_TOE	HP_ABNORMALITY_OF_THE_5TH_TOE		71	-0.29024968	-1.1242579	0.23433243	0.9593085	1.0	801	tags=10%, list=4%, signal=10%	
GO_REGULATION_OF_WATER_LOSS_VIA_SKIN	GO_REGULATION_OF_WATER_LOSS_VIA_SKIN		28	-0.35384706	-1.1241606	0.25735295	0.9584572	1.0	4881	tags=43%, list=25%, signal=57%	
GO_TRANSPORTER_COMPLEX	GO_TRANSPORTER_COMPLEX		321	-0.23522815	-1.1239301	0.115384616	0.9583025	1.0	2576	tags=17%, list=13%, signal=20%	
GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS		15	-0.4123862	-1.1238338	0.2937063	0.9574507	1.0	3422	tags=47%, list=18%, signal=57%	
GO_NEGATIVE_REGULATION_OF_CELL_AGING	GO_NEGATIVE_REGULATION_OF_CELL_AGING		24	-0.36385524	-1.12355	0.30861244	0.95742685	1.0	3200	tags=25%, list=16%, signal=30%	
GO_REGIONALIZATION	GO_REGIONALIZATION		342	-0.23011085	-1.1232917	0.13419913	0.9573427	1.0	3166	tags=21%, list=16%, signal=24%	
HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES		335	-0.2302542	-1.1230634	0.11618257	0.9570909	1.0	3001	tags=20%, list=15%, signal=24%	
HP_CENTRAL_HYPOTONIA	HP_CENTRAL_HYPOTONIA		24	-0.36559168	-1.1227925	0.2979798	0.9570714	1.0	3323	tags=33%, list=17%, signal=40%	
HP_BLUE_IRIDES	HP_BLUE_IRIDES		26	-0.35823554	-1.1227895	0.2828784	0.95579326	1.0	3625	tags=31%, list=19%, signal=38%	
GO_RETINOL_BINDING	GO_RETINOL_BINDING		16	-0.40945643	-1.1215973	0.3167421	0.96021706	1.0	3690	tags=38%, list=19%, signal=46%	
GO_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GO_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS		24	-0.36128032	-1.1208493	0.26781327	0.96258634	1.0	2008	tags=21%, list=10%, signal=23%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR		75	-0.2845576	-1.1208355	0.21774194	0.96134794	1.0	2645	tags=24%, list=14%, signal=28%	
HP_RETINAL_COLOBOMA	HP_RETINAL_COLOBOMA		27	-0.36128888	-1.1208045	0.3029613	0.96020395	1.0	3220	tags=26%, list=16%, signal=31%	
GO_PROTEIN_TETRAMERIZATION	GO_PROTEIN_TETRAMERIZATION		86	-0.27688184	-1.120717	0.20555556	0.95937216	1.0	1820	tags=16%, list=9%, signal=18%	
GO_MUSCLE_ORGAN_DEVELOPMENT	GO_MUSCLE_ORGAN_DEVELOPMENT		370	-0.23149832	-1.120365	0.14285715	0.9597098	1.0	2898	tags=20%, list=15%, signal=23%	
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION		39	-0.3190176	-1.1203648	0.2736842	0.95842123	1.0	4811	tags=28%, list=25%, signal=37%	
GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		24	-0.3637744	-1.1202072	0.29099306	0.9578539	1.0	3249	tags=25%, list=17%, signal=30%	
HP_ABSENCE_OF_SECONDARY_SEX_CHARACTERISTICS	HP_ABSENCE_OF_SECONDARY_SEX_CHARACTERISTICS		47	-0.3119361	-1.119738	0.24010554	0.9588263	1.0	4059	tags=34%, list=21%, signal=43%	
GO_REGULATION_OF_CHROMATIN_BINDING	GO_REGULATION_OF_CHROMATIN_BINDING		22	-0.3697212	-1.1192316	0.2895377	0.9599513	1.0	1839	tags=23%, list=9%, signal=25%	
GO_REGULATION_OF_HEART_MORPHOGENESIS	GO_REGULATION_OF_HEART_MORPHOGENESIS		40	-0.3262905	-1.1191294	0.26535627	0.9590986	1.0	2535	tags=23%, list=13%, signal=26%	
HP_SHORT_FEMUR	HP_SHORT_FEMUR		16	-0.40985754	-1.1190224	0.34198114	0.95833397	1.0	4950	tags=69%, list=25%, signal=92%	
GO_RNA_CAP_BINDING	GO_RNA_CAP_BINDING		19	-0.3958283	-1.1189879	0.3082353	0.95722693	1.0	3723	tags=32%, list=19%, signal=39%	
GO_GLUCURONOSYLTRANSFERASE_ACTIVITY	GO_GLUCURONOSYLTRANSFERASE_ACTIVITY		22	-0.3735206	-1.1189219	0.31990522	0.9562484	1.0	2209	tags=27%, list=11%, signal=31%	
HP_ABNORMAL_RENAL_PELVIS_MORPHOLOGY	HP_ABNORMAL_RENAL_PELVIS_MORPHOLOGY		173	-0.24768677	-1.1186428	0.1672355	0.95628774	1.0	3057	tags=22%, list=16%, signal=26%	
GO_PROTEIN_KINASE_C_BINDING	GO_PROTEIN_KINASE_C_BINDING		50	-0.312124	-1.1180463	0.27176782	0.9578232	1.0	2592	tags=22%, list=13%, signal=25%	
GO_DEMETHYLASE_ACTIVITY	GO_DEMETHYLASE_ACTIVITY		36	-0.33273125	-1.1173902	0.27040815	0.9597541	1.0	2170	tags=22%, list=11%, signal=25%	
HP_ABNORMALITY_OF_THE_ANTERIOR_FONTANELLE	HP_ABNORMALITY_OF_THE_ANTERIOR_FONTANELLE		91	-0.27442026	-1.1173356	0.24561404	0.9587288	1.0	3250	tags=25%, list=17%, signal=30%	
GO_NCRNA_TRANSCRIPTION	GO_NCRNA_TRANSCRIPTION		101	-0.27011397	-1.1170403	0.23659305	0.95891494	1.0	2530	tags=17%, list=13%, signal=19%	
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY		139	-0.25588745	-1.1170026	0.19411765	0.9578315	1.0	3741	tags=28%, list=19%, signal=34%	
HP_DECREASED_TESTICULAR_SIZE	HP_DECREASED_TESTICULAR_SIZE		134	-0.25881118	-1.1169102	0.21264368	0.9569429	1.0	3788	tags=25%, list=19%, signal=31%	
