NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_MITOCHONDRIAL_TRANSLATION	GO_MITOCHONDRIAL_TRANSLATION		129	-0.2595459	-1.3064792	0.049689442	0.5796654	1.0	3162	tags=26%, list=16%, signal=31%	
GO_LATERAL_PLASMA_MEMBRANE	GO_LATERAL_PLASMA_MEMBRANE		65	-0.2911918	-1.3053555	0.059633028	0.58141226	1.0	3411	tags=25%, list=17%, signal=30%	
HP_CYSTIC_LIVER_DISEASE	HP_CYSTIC_LIVER_DISEASE		34	-0.34306362	-1.3024296	0.11510792	0.589231	1.0	2359	tags=29%, list=12%, signal=33%	
GO_PROTEIN_KINASE_A_BINDING	GO_PROTEIN_KINASE_A_BINDING		50	-0.30763024	-1.3020467	0.07589286	0.5887068	1.0	2960	tags=24%, list=15%, signal=28%	
GO_MATURATION_OF_LSU_RRNA	GO_MATURATION_OF_LSU_RRNA		28	-0.3467335	-1.3010247	0.12286689	0.59017277	1.0	2439	tags=29%, list=12%, signal=33%	
HP_LIMITED_ELBOW_EXTENSION	HP_LIMITED_ELBOW_EXTENSION		31	-0.3350614	-1.2998633	0.113879	0.59226376	1.0	2470	tags=29%, list=13%, signal=33%	
GO_HISTONE_H3_K9_MODIFICATION	GO_HISTONE_H3_K9_MODIFICATION		48	-0.3171198	-1.2997973	0.07531381	0.59061813	1.0	2371	tags=23%, list=12%, signal=26%	
GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX		20	-0.38376352	-1.2991365	0.13069908	0.59091073	1.0	3785	tags=35%, list=19%, signal=43%	
GO_CHAPERONE_COMPLEX	GO_CHAPERONE_COMPLEX		24	-0.3663628	-1.2982062	0.11356467	0.59199774	1.0	4449	tags=46%, list=23%, signal=59%	
HP_SCROTAL_HYPOPLASIA	HP_SCROTAL_HYPOPLASIA		50	-0.3022026	-1.2977334	0.07509881	0.59166294	1.0	3785	tags=34%, list=19%, signal=42%	
GO_BROWN_FAT_CELL_DIFFERENTIATION	GO_BROWN_FAT_CELL_DIFFERENTIATION		50	-0.30773243	-1.2951081	0.09623431	0.5983547	1.0	3612	tags=38%, list=18%, signal=47%	
HP_LOW_HANGING_COLUMELLA	HP_LOW_HANGING_COLUMELLA		17	-0.3962906	-1.2929844	0.14836796	0.60351187	1.0	3266	tags=47%, list=17%, signal=56%	
HP_WIDE_INTERMAMILLARY_DISTANCE	HP_WIDE_INTERMAMILLARY_DISTANCE		83	-0.2753865	-1.2920632	0.05882353	0.60480046	1.0	3845	tags=31%, list=20%, signal=39%	
GO_REGULATION_OF_HEART_RATE	GO_REGULATION_OF_HEART_RATE		96	-0.2636899	-1.2919796	0.056410257	0.6032326	1.0	3562	tags=28%, list=18%, signal=34%	
HP_HIGH_HYPERMETROPIA	HP_HIGH_HYPERMETROPIA		44	-0.31908917	-1.2894576	0.089147285	0.60959697	1.0	3967	tags=41%, list=20%, signal=51%	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		199	-0.23813087	-1.2894053	0.026785715	0.60788697	1.0	5769	tags=46%, list=30%, signal=65%	
GO_RRNA_MODIFICATION	GO_RRNA_MODIFICATION		35	-0.32144892	-1.2891631	0.11824324	0.6068317	1.0	6041	tags=49%, list=31%, signal=70%	
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	GO_SYNAPTIC_VESICLE_EXOCYTOSIS		119	-0.2586508	-1.2890518	0.05421687	0.60533977	1.0	4002	tags=31%, list=20%, signal=39%	
GO_SPINDLE	GO_SPINDLE		350	-0.22060268	-1.2881932	0.0	0.6062406	1.0	3550	tags=27%, list=18%, signal=33%	
GO_SUBSTANTIA_NIGRA_DEVELOPMENT	GO_SUBSTANTIA_NIGRA_DEVELOPMENT		40	-0.3186261	-1.2879654	0.10622711	0.6051968	1.0	2857	tags=25%, list=15%, signal=29%	
GO_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	GO_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT		21	-0.38552704	-1.2874123	0.111801244	0.6052093	1.0	4586	tags=43%, list=23%, signal=56%	
GO_SYNTAXIN_BINDING	GO_SYNTAXIN_BINDING		78	-0.28546122	-1.2864265	0.07	0.6067735	1.0	2720	tags=26%, list=14%, signal=30%	
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		206	-0.24122365	-1.2843401	0.010638298	0.6121242	1.0	3437	tags=28%, list=18%, signal=34%	
GO_POLYSOME	GO_POLYSOME		68	-0.2894578	-1.2833235	0.06763285	0.61363465	1.0	4896	tags=41%, list=25%, signal=55%	
GO_MAINTENANCE_OF_CELL_NUMBER	GO_MAINTENANCE_OF_CELL_NUMBER		161	-0.24431078	-1.2825221	0.015873017	0.6144719	1.0	3764	tags=28%, list=19%, signal=34%	
GO_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GO_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		19	-0.38788334	-1.2820847	0.125	0.6140903	1.0	4322	tags=37%, list=22%, signal=47%	
GO_RIBOSOME_BIOGENESIS	GO_RIBOSOME_BIOGENESIS		288	-0.23229475	-1.2819374	0.017857144	0.6127787	1.0	5007	tags=35%, list=26%, signal=46%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION		20	-0.3840018	-1.2819139	0.16923077	0.6110692	1.0	2774	tags=35%, list=14%, signal=41%	
GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY		55	-0.2990978	-1.2815832	0.085020244	0.61031383	1.0	5314	tags=44%, list=27%, signal=60%	
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT		77	-0.28014264	-1.2805502	0.07109005	0.6120818	1.0	4103	tags=30%, list=21%, signal=38%	
GO_DNA_REPLICATION_INITIATION	GO_DNA_REPLICATION_INITIATION		39	-0.31667736	-1.2793397	0.07835821	0.6142675	1.0	3249	tags=28%, list=17%, signal=34%	
GO_SODIUM_CHANNEL_ACTIVITY	GO_SODIUM_CHANNEL_ACTIVITY		44	-0.312202	-1.2782694	0.11610487	0.6159856	1.0	4874	tags=43%, list=25%, signal=57%	
GO_RNA_CAP_BINDING	GO_RNA_CAP_BINDING		19	-0.38999158	-1.2780536	0.15210356	0.61501336	1.0	5766	tags=53%, list=30%, signal=75%	
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER		79	-0.27547467	-1.2776932	0.04845815	0.61443615	1.0	5200	tags=38%, list=27%, signal=52%	
GO_NCRNA_METABOLIC_PROCESS	GO_NCRNA_METABOLIC_PROCESS		439	-0.21579453	-1.2759165	0.0	0.6185277	1.0	2507	tags=18%, list=13%, signal=21%	
GO_NEGATIVE_REGULATION_OF_RNA_SPLICING	GO_NEGATIVE_REGULATION_OF_RNA_SPLICING		26	-0.3554174	-1.2757465	0.13804714	0.6173832	1.0	3299	tags=38%, list=17%, signal=46%	
GO_TRANSLATIONAL_INITIATION	GO_TRANSLATIONAL_INITIATION		186	-0.23663697	-1.2748563	0.01904762	0.61855155	1.0	4896	tags=34%, list=25%, signal=45%	
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING		36	-0.32470345	-1.2738411	0.089655176	0.62026566	1.0	1476	tags=19%, list=8%, signal=21%	
GO_POSITIVE_REGULATION_OF_FERTILIZATION	GO_POSITIVE_REGULATION_OF_FERTILIZATION		16	-0.3960377	-1.2733926	0.15384616	0.62009484	1.0	2338	tags=31%, list=12%, signal=35%	
GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING		19	-0.39262828	-1.272607	0.12844037	0.62093943	1.0	3562	tags=42%, list=18%, signal=51%	
GO_MITOCHONDRIAL_FUSION	GO_MITOCHONDRIAL_FUSION		24	-0.3600018	-1.2720355	0.17747441	0.62117016	1.0	5440	tags=50%, list=28%, signal=69%	
GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS		38	-0.31243026	-1.2718253	0.13076924	0.62015975	1.0	1476	tags=26%, list=8%, signal=28%	
HP_RECTAL_FISTULA	HP_RECTAL_FISTULA		19	-0.38944513	-1.2715302	0.15960912	0.6193822	1.0	899	tags=21%, list=5%, signal=22%	
GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY		38	-0.32406685	-1.2687086	0.12851405	0.6271992	1.0	4164	tags=34%, list=21%, signal=43%	
HP_CONGENITAL_ICHTHYOSIFORM_ERYTHRODERMA	HP_CONGENITAL_ICHTHYOSIFORM_ERYTHRODERMA		24	-0.3616642	-1.2682776	0.1295681	0.62692094	1.0	4319	tags=46%, list=22%, signal=59%	
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM		206	-0.23249926	-1.2675226	0.017699115	0.62768096	1.0	3400	tags=27%, list=17%, signal=32%	
GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY	GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY		20	-0.37064138	-1.267096	0.14906833	0.6273484	1.0	2399	tags=30%, list=12%, signal=34%	
HP_PROMINENT_NOSE	HP_PROMINENT_NOSE		66	-0.27857912	-1.2668188	0.104477614	0.6265519	1.0	2635	tags=26%, list=13%, signal=30%	
GO_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GO_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION		18	-0.38585964	-1.2666119	0.17014925	0.6255051	1.0	3690	tags=39%, list=19%, signal=48%	
GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS		20	-0.37589794	-1.2620367	0.16199377	0.6395978	1.0	1686	tags=25%, list=9%, signal=27%	
GO_PORE_COMPLEX_ASSEMBLY	GO_PORE_COMPLEX_ASSEMBLY		19	-0.37068963	-1.2619498	0.175	0.6381344	1.0	3461	tags=42%, list=18%, signal=51%	
GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION		133	-0.24731702	-1.2615798	0.046979867	0.63764477	1.0	3853	tags=31%, list=20%, signal=38%	
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION		23	-0.3583833	-1.2612072	0.13548388	0.6371837	1.0	4251	tags=43%, list=22%, signal=56%	
HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK	HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK		26	-0.35001284	-1.260738	0.15064102	0.63713056	1.0	3403	tags=31%, list=17%, signal=37%	
GO_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		56	-0.27868274	-1.2606378	0.089201875	0.63571453	1.0	4135	tags=34%, list=21%, signal=43%	
HP_INCREASED_NUCHAL_TRANSLUCENCY	HP_INCREASED_NUCHAL_TRANSLUCENCY		28	-0.34388614	-1.2604325	0.13398694	0.63463473	1.0	4428	tags=43%, list=23%, signal=55%	
GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION		201	-0.23220755	-1.260333	0.021276595	0.6332908	1.0	4545	tags=31%, list=23%, signal=40%	
HP_CLUBBING_OF_FINGERS	HP_CLUBBING_OF_FINGERS		65	-0.28153217	-1.259233	0.0990991	0.63544565	1.0	2416	tags=22%, list=12%, signal=24%	
GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		331	-0.22022696	-1.2588903	0.02173913	0.6349423	1.0	2570	tags=21%, list=13%, signal=24%	
HP_ABNORMAL_PANCREAS_MORPHOLOGY	HP_ABNORMAL_PANCREAS_MORPHOLOGY		81	-0.26741228	-1.2583894	0.086124405	0.6350638	1.0	3633	tags=31%, list=19%, signal=38%	
GO_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS	GO_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS		16	-0.39164296	-1.2575635	0.18153846	0.63613397	1.0	4972	tags=56%, list=25%, signal=75%	
GO_REGULATION_OF_SPINDLE_ASSEMBLY	GO_REGULATION_OF_SPINDLE_ASSEMBLY		24	-0.36082104	-1.2575173	0.14968152	0.63458866	1.0	5844	tags=50%, list=30%, signal=71%	
GO_PEPTIDYL_LYSINE_MODIFICATION	GO_PEPTIDYL_LYSINE_MODIFICATION		380	-0.21838072	-1.2571324	0.0	0.6341494	1.0	3326	tags=25%, list=17%, signal=30%	
GO_PROTEIN_TARGETING_TO_MEMBRANE	GO_PROTEIN_TARGETING_TO_MEMBRANE		194	-0.23259588	-1.2569188	0.022727273	0.63321096	1.0	4574	tags=32%, list=23%, signal=41%	
GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER		33	-0.32684198	-1.2566214	0.13	0.63253945	1.0	2737	tags=27%, list=14%, signal=32%	
GO_HISTONE_H3_K9_METHYLATION	GO_HISTONE_H3_K9_METHYLATION		37	-0.3146649	-1.2548646	0.118589744	0.63671565	1.0	4945	tags=38%, list=25%, signal=51%	
GO_REGULATION_OF_ATPASE_ACTIVITY	GO_REGULATION_OF_ATPASE_ACTIVITY		76	-0.26949272	-1.254582	0.08695652	0.6360498	1.0	1893	tags=18%, list=10%, signal=20%	
HP_ABNORMAL_CIRCULATING_CREATININE_LEVEL	HP_ABNORMAL_CIRCULATING_CREATININE_LEVEL		29	-0.3254621	-1.2545269	0.11821086	0.63458145	1.0	4231	tags=41%, list=22%, signal=53%	
GO_NCRNA_EXPORT_FROM_NUCLEUS	GO_NCRNA_EXPORT_FROM_NUCLEUS		37	-0.31771213	-1.2545221	0.10600707	0.6329501	1.0	4700	tags=46%, list=24%, signal=60%	
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE		74	-0.26944447	-1.2541292	0.08558559	0.6326724	1.0	3722	tags=32%, list=19%, signal=40%	
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN		73	-0.2775175	-1.2540818	0.1	0.63118845	1.0	2416	tags=25%, list=12%, signal=28%	
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		33	-0.33047217	-1.2533787	0.11945392	0.6318367	1.0	4135	tags=33%, list=21%, signal=42%	
GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE		31	-0.33729047	-1.2516785	0.13398694	0.6361531	1.0	3909	tags=35%, list=20%, signal=44%	
GO_CORNIFIED_ENVELOPE	GO_CORNIFIED_ENVELOPE		44	-0.30460003	-1.2511142	0.1402214	0.63646156	1.0	2838	tags=25%, list=15%, signal=29%	
GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT		32	-0.3345776	-1.250867	0.15017065	0.63567203	1.0	2713	tags=31%, list=14%, signal=36%	
GO_SYNAPSE_MATURATION	GO_SYNAPSE_MATURATION		26	-0.3487996	-1.2507455	0.16825397	0.6344266	1.0	1549	tags=23%, list=8%, signal=25%	
HP_DEEP_PHILTRUM	HP_DEEP_PHILTRUM		41	-0.3073636	-1.250658	0.13754646	0.6331024	1.0	1467	tags=20%, list=8%, signal=21%	
GO_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	GO_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION		16	-0.40341386	-1.2497845	0.16285715	0.6343834	1.0	3906	tags=44%, list=20%, signal=55%	
GO_CONVERGENT_EXTENSION	GO_CONVERGENT_EXTENSION		15	-0.40841156	-1.2497294	0.1849711	0.63294077	1.0	3277	tags=53%, list=17%, signal=64%	
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_CELL_CYCLE_G2_M_PHASE_TRANSITION		259	-0.22736725	-1.2490307	0.015151516	0.6337843	1.0	3356	tags=25%, list=17%, signal=30%	
GO_HISTONE_METHYLTRANSFERASE_ACTIVITY	GO_HISTONE_METHYLTRANSFERASE_ACTIVITY		57	-0.28875434	-1.2488183	0.10045662	0.6328698	1.0	3268	tags=30%, list=17%, signal=36%	
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		22	-0.3618364	-1.2484158	0.17704917	0.632696	1.0	3299	tags=41%, list=17%, signal=49%	
HP_HYPOPLASIA_OF_THE_PONS	HP_HYPOPLASIA_OF_THE_PONS		35	-0.31958905	-1.2474023	0.12720849	0.6343948	1.0	3139	tags=31%, list=16%, signal=37%	
GO_NEURON_MIGRATION	GO_NEURON_MIGRATION		160	-0.24207768	-1.2469457	0.03773585	0.6343422	1.0	3651	tags=27%, list=19%, signal=33%	
GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN	GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN		20	-0.36337972	-1.2459397	0.16207951	0.63628334	1.0	6040	tags=65%, list=31%, signal=94%	
HP_MALIGNANT_HYPERTHERMIA	HP_MALIGNANT_HYPERTHERMIA		24	-0.36164626	-1.2452528	0.16346154	0.63694775	1.0	3403	tags=38%, list=17%, signal=45%	
GO_CAJAL_BODY	GO_CAJAL_BODY		55	-0.28680703	-1.2452177	0.13438736	0.6355019	1.0	4330	tags=36%, list=22%, signal=47%	
GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION		17	-0.39572495	-1.2448792	0.1661721	0.63498855	1.0	3886	tags=41%, list=20%, signal=51%	
GO_NEUROTRANSMITTER_SECRETION	GO_NEUROTRANSMITTER_SECRETION		171	-0.23927748	-1.2447295	0.05172414	0.6339198	1.0	3353	tags=24%, list=17%, signal=29%	
GO_NUCLEAR_EXPORT	GO_NUCLEAR_EXPORT		199	-0.22692896	-1.2446567	0.07	0.6326445	1.0	4741	tags=36%, list=24%, signal=47%	
GO_TRANSCRIPTION_REPRESSOR_COMPLEX	GO_TRANSCRIPTION_REPRESSOR_COMPLEX		75	-0.2728749	-1.2445413	0.06403941	0.63152605	1.0	2949	tags=25%, list=15%, signal=30%	
HP_EPILEPTIC_ENCEPHALOPATHY	HP_EPILEPTIC_ENCEPHALOPATHY		95	-0.25630832	-1.2443736	0.07368421	0.630648	1.0	3540	tags=26%, list=18%, signal=32%	
HP_BREAST_HYPOPLASIA	HP_BREAST_HYPOPLASIA		43	-0.3083417	-1.2441248	0.14876033	0.62994474	1.0	1851	tags=23%, list=9%, signal=26%	
GO_PHOSPHOLIPID_TRANSFER_ACTIVITY	GO_PHOSPHOLIPID_TRANSFER_ACTIVITY		21	-0.3681219	-1.2439892	0.15384616	0.6288047	1.0	525	tags=14%, list=3%, signal=15%	
GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION	GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION		15	-0.4036108	-1.2430242	0.18435754	0.63049805	1.0	1326	tags=27%, list=7%, signal=29%	
GO_MICROTUBULE_BASED_MOVEMENT	GO_MICROTUBULE_BASED_MOVEMENT		356	-0.21475658	-1.2426798	0.0	0.63018835	1.0	3651	tags=26%, list=19%, signal=31%	
GO_N_ACETYLTRANSFERASE_ACTIVITY	GO_N_ACETYLTRANSFERASE_ACTIVITY		81	-0.26250994	-1.2417272	0.056179777	0.63186526	1.0	3380	tags=27%, list=17%, signal=33%	
GO_GANGLION_DEVELOPMENT	GO_GANGLION_DEVELOPMENT		16	-0.39776182	-1.240522	0.19705883	0.63439494	1.0	3411	tags=38%, list=17%, signal=45%	
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY		31	-0.33321804	-1.2403488	0.14715719	0.6334358	1.0	2261	tags=26%, list=12%, signal=29%	
GO_MICROTUBULE_DEPOLYMERIZATION	GO_MICROTUBULE_DEPOLYMERIZATION		44	-0.29756853	-1.2391013	0.1184669	0.63630176	1.0	4964	tags=45%, list=25%, signal=61%	
GO_RNA_POLYMERASE_II_HOLOENZYME	GO_RNA_POLYMERASE_II_HOLOENZYME		75	-0.2685139	-1.2388164	0.09625668	0.6357152	1.0	3785	tags=31%, list=19%, signal=38%	
HP_ANOSMIA	HP_ANOSMIA		40	-0.3094826	-1.2386045	0.13138686	0.6348885	1.0	3794	tags=35%, list=19%, signal=43%	
GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		16	-0.39983678	-1.2381382	0.16715543	0.6349423	1.0	3559	tags=38%, list=18%, signal=46%	
HP_FACIAL_CLEFT	HP_FACIAL_CLEFT		15	-0.40613642	-1.2378324	0.17220543	0.63441783	1.0	2349	tags=33%, list=12%, signal=38%	
GO_MYELIN_SHEATH	GO_MYELIN_SHEATH		45	-0.29970753	-1.2374117	0.12941177	0.63428766	1.0	1418	tags=16%, list=7%, signal=17%	
GO_HAIR_FOLLICLE_MATURATION	GO_HAIR_FOLLICLE_MATURATION		16	-0.3921129	-1.2366557	0.16285715	0.6352357	1.0	4135	tags=50%, list=21%, signal=63%	
GO_REGULATION_OF_CHROMATIN_BINDING	GO_REGULATION_OF_CHROMATIN_BINDING		22	-0.36999723	-1.235845	0.17460318	0.63650465	1.0	5369	tags=59%, list=27%, signal=81%	
GO_MITOCHONDRIAL_PROTEIN_COMPLEX	GO_MITOCHONDRIAL_PROTEIN_COMPLEX		221	-0.22553594	-1.2351304	0.018518519	0.63738936	1.0	3337	tags=24%, list=17%, signal=29%	
HP_ABNORMAL_BRAINSTEM_MRI_SIGNAL_INTENSITY	HP_ABNORMAL_BRAINSTEM_MRI_SIGNAL_INTENSITY		35	-0.31073898	-1.235102	0.16254418	0.6359958	1.0	5314	tags=43%, list=27%, signal=59%	
HP_PANCREATIC_CYSTS	HP_PANCREATIC_CYSTS		29	-0.3315504	-1.2344642	0.14873418	0.6366641	1.0	1908	tags=31%, list=10%, signal=34%	
GO_U5_SNRNP	GO_U5_SNRNP		16	-0.40350708	-1.2343342	0.18421052	0.6356034	1.0	5209	tags=63%, list=27%, signal=85%	
GO_CELLULAR_RESPIRATION	GO_CELLULAR_RESPIRATION		165	-0.23448387	-1.2336466	0.026086956	0.6363556	1.0	3335	tags=25%, list=17%, signal=30%	
GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING		30	-0.32851186	-1.2334723	0.17985612	0.6354307	1.0	841	tags=17%, list=4%, signal=17%	
HP_HYPERVENTILATION	HP_HYPERVENTILATION		19	-0.37603667	-1.2323773	0.18237083	0.6376702	1.0	683	tags=16%, list=3%, signal=16%	
GO_REGULATION_OF_NEURON_MIGRATION	GO_REGULATION_OF_NEURON_MIGRATION		43	-0.299815	-1.2321672	0.12015504	0.636919	1.0	4118	tags=37%, list=21%, signal=47%	
HP_CHRONIC_SINUSITIS	HP_CHRONIC_SINUSITIS		51	-0.28812808	-1.2320986	0.13537118	0.6356623	1.0	2592	tags=25%, list=13%, signal=29%	
GO_CELLULAR_COMPONENT_MAINTENANCE	GO_CELLULAR_COMPONENT_MAINTENANCE		57	-0.28779355	-1.2318358	0.12608695	0.6351093	1.0	2093	tags=23%, list=11%, signal=25%	
GO_KINESIN_COMPLEX	GO_KINESIN_COMPLEX		50	-0.28391996	-1.2306854	0.12554112	0.6374399	1.0	3640	tags=28%, list=19%, signal=34%	
HP_ABNORMAL_HYPOTHALAMUS_PHYSIOLOGY	HP_ABNORMAL_HYPOTHALAMUS_PHYSIOLOGY		35	-0.31774074	-1.2306851	0.17465754	0.6359711	1.0	3451	tags=31%, list=18%, signal=38%	
GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX	GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX		91	-0.26010752	-1.2301426	0.077294685	0.6362722	1.0	3380	tags=27%, list=17%, signal=33%	
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES	HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_TOES		117	-0.25001055	-1.2284917	0.07096774	0.6403598	1.0	2763	tags=24%, list=14%, signal=28%	
HP_CHOANAL_STENOSIS	HP_CHOANAL_STENOSIS		17	-0.3737786	-1.2272032	0.190625	0.64317554	1.0	2937	tags=35%, list=15%, signal=42%	
GO_CALYX_OF_HELD	GO_CALYX_OF_HELD		23	-0.35086972	-1.2267514	0.17352942	0.6432027	1.0	2321	tags=30%, list=12%, signal=35%	
GO_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		16	-0.39262038	-1.2264162	0.21052632	0.6429067	1.0	2472	tags=31%, list=13%, signal=36%	
HP_LIMITED_KNEE_EXTENSION	HP_LIMITED_KNEE_EXTENSION		17	-0.38324636	-1.2260668	0.21148036	0.64271975	1.0	2438	tags=35%, list=12%, signal=40%	
HP_HYPERSOMNIA	HP_HYPERSOMNIA		15	-0.39427868	-1.2257187	0.18618618	0.6424277	1.0	1702	tags=20%, list=9%, signal=22%	
GO_REGULATION_OF_PROTEIN_ACETYLATION	GO_REGULATION_OF_PROTEIN_ACETYLATION		72	-0.27351055	-1.2252433	0.10970464	0.6425979	1.0	2356	tags=25%, list=12%, signal=28%	
HP_CEREBELLAR_DYSPLASIA	HP_CEREBELLAR_DYSPLASIA		15	-0.39714086	-1.2251933	0.20058997	0.64128476	1.0	4340	tags=47%, list=22%, signal=60%	
