NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION		22	0.3497117	1.1053408	0.32526475	1.0	1.0	2168	tags=18%, list=11%, signal=20%	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY		79	0.26698694	1.1048253	0.29380766	1.0	1.0	3290	tags=24%, list=17%, signal=29%	
GO_DENTATE_GYRUS_DEVELOPMENT	GO_DENTATE_GYRUS_DEVELOPMENT		16	0.38078842	1.1046611	0.3408	1.0	1.0	597	tags=19%, list=3%, signal=19%	
HP_SPARSE_OR_ABSENT_EYELASHES	HP_SPARSE_OR_ABSENT_EYELASHES		74	0.26886073	1.1044688	0.29575598	1.0	1.0	6217	tags=41%, list=32%, signal=59%	
GO_POSITIVE_REGULATION_OF_JNK_CASCADE	GO_POSITIVE_REGULATION_OF_JNK_CASCADE		133	0.24793023	1.1036334	0.27453417	1.0	1.0	3404	tags=23%, list=17%, signal=28%	
HP_OCULOMOTOR_NERVE_PALSY	HP_OCULOMOTOR_NERVE_PALSY		25	0.33907312	1.1036006	0.33080426	1.0	1.0	2280	tags=20%, list=12%, signal=23%	
HP_IRON_DEFICIENCY_ANEMIA	HP_IRON_DEFICIENCY_ANEMIA		19	0.3627938	1.1035374	0.32307693	1.0	1.0	6126	tags=47%, list=31%, signal=69%	
HP_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS	HP_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS		36	0.31653535	1.1034942	0.3148688	1.0	1.0	2595	tags=19%, list=13%, signal=22%	
GO_EUCHROMATIN	GO_EUCHROMATIN		33	0.31226426	1.103289	0.29587483	1.0	1.0	8342	tags=55%, list=43%, signal=95%	
GO_SYNAPTIC_MEMBRANE_ADHESION	GO_SYNAPTIC_MEMBRANE_ADHESION		28	0.3343477	1.1031957	0.34900284	1.0	1.0	1989	tags=25%, list=10%, signal=28%	
GO_CARDIAC_CHAMBER_MORPHOGENESIS	GO_CARDIAC_CHAMBER_MORPHOGENESIS		126	0.24941334	1.1030179	0.27860695	1.0	1.0	7606	tags=44%, list=39%, signal=72%	
HP_COLOR_VISION_DEFECT	HP_COLOR_VISION_DEFECT		92	0.25602186	1.1026365	0.2858991	1.0	1.0	5579	tags=36%, list=29%, signal=50%	
HP_ABNORMAL_CORONARY_ARTERY_MORPHOLOGY	HP_ABNORMAL_CORONARY_ARTERY_MORPHOLOGY		46	0.29282206	1.1026168	0.3145275	1.0	1.0	5658	tags=33%, list=29%, signal=46%	
HP_SUPRAVENTRICULAR_ARRHYTHMIA	HP_SUPRAVENTRICULAR_ARRHYTHMIA		96	0.2598699	1.1023976	0.27706185	1.0	1.0	6350	tags=41%, list=33%, signal=60%	
HP_ABNORMAL_BLISTERING_OF_THE_SKIN	HP_ABNORMAL_BLISTERING_OF_THE_SKIN		74	0.26616573	1.1022488	0.30198675	1.0	1.0	5562	tags=35%, list=28%, signal=49%	
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		45	0.29601046	1.1014721	0.30615166	1.0	1.0	6756	tags=42%, list=35%, signal=64%	
GO_T_CELL_SELECTION	GO_T_CELL_SELECTION		49	0.29024526	1.1010478	0.31629834	1.0	1.0	4553	tags=37%, list=23%, signal=48%	
GO_POSTSYNAPTIC_MEMBRANE	GO_POSTSYNAPTIC_MEMBRANE		276	0.22797574	1.1010187	0.25	1.0	1.0	5237	tags=29%, list=27%, signal=40%	
GO_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT	GO_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT		15	0.3844403	1.1010163	0.3271028	1.0	1.0	4109	tags=40%, list=21%, signal=51%	
GO_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		18	0.37578145	1.1004285	0.34130782	1.0	1.0	4269	tags=33%, list=22%, signal=43%	
GO_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		79	0.2667307	1.1002823	0.2860858	1.0	1.0	4375	tags=28%, list=22%, signal=36%	
GO_DETECTION_OF_OTHER_ORGANISM	GO_DETECTION_OF_OTHER_ORGANISM		16	0.38179776	1.1000615	0.33996937	1.0	1.0	5350	tags=44%, list=27%, signal=60%	
GO_MESODERMAL_CELL_DIFFERENTIATION	GO_MESODERMAL_CELL_DIFFERENTIATION		32	0.323305	1.0999922	0.32225433	1.0	1.0	7992	tags=56%, list=41%, signal=95%	
GO_MYOBLAST_DIFFERENTIATION	GO_MYOBLAST_DIFFERENTIATION		84	0.26216218	1.0996891	0.3060686	1.0	1.0	5228	tags=32%, list=27%, signal=44%	
GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		299	0.22669567	1.0995322	0.23825504	1.0	1.0	4549	tags=26%, list=23%, signal=33%	
HP_NON_HODGKIN_LYMPHOMA	HP_NON_HODGKIN_LYMPHOMA		25	0.34072384	1.0982891	0.34509203	1.0	1.0	5738	tags=40%, list=29%, signal=57%	
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		22	0.34693316	1.0976719	0.33947772	1.0	1.0	7780	tags=64%, list=40%, signal=106%	
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT		160	0.24092016	1.0975001	0.28640777	1.0	1.0	5694	tags=35%, list=29%, signal=49%	
GO_REGULATORY_T_CELL_DIFFERENTIATION	GO_REGULATORY_T_CELL_DIFFERENTIATION		31	0.3229171	1.0973114	0.3371758	1.0	1.0	4553	tags=29%, list=23%, signal=38%	
GO_PROTEOGLYCAN_METABOLIC_PROCESS	GO_PROTEOGLYCAN_METABOLIC_PROCESS		88	0.261222	1.0971246	0.28331178	1.0	1.0	6570	tags=41%, list=34%, signal=61%	
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT		22	0.3517791	1.0971227	0.34411764	1.0	1.0	1282	tags=18%, list=7%, signal=19%	
GO_REGULATION_OF_PEPTIDE_SECRETION	GO_REGULATION_OF_PEPTIDE_SECRETION		391	0.21994336	1.0969964	0.23927039	1.0	1.0	3981	tags=25%, list=20%, signal=31%	
HP_AXONAL_LOSS	HP_AXONAL_LOSS		15	0.39001077	1.0968299	0.36176935	1.0	1.0	1298	tags=20%, list=7%, signal=21%	
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY		56	0.28287196	1.0965819	0.31571814	1.0	1.0	5350	tags=41%, list=27%, signal=56%	
HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL	HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL		42	0.3035139	1.0960337	0.31620553	1.0	1.0	4236	tags=31%, list=22%, signal=39%	
GO_ERYTHROCYTE_DEVELOPMENT	GO_ERYTHROCYTE_DEVELOPMENT		34	0.31713846	1.0958103	0.3338109	1.0	1.0	4326	tags=29%, list=22%, signal=38%	
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS		30	0.32181576	1.0953225	0.33577713	1.0	1.0	2679	tags=23%, list=14%, signal=27%	
GO_NEGATIVE_REGULATION_OF_WOUND_HEALING	GO_NEGATIVE_REGULATION_OF_WOUND_HEALING		73	0.27020586	1.0951937	0.31984335	1.0	1.0	5003	tags=34%, list=26%, signal=46%	
GO_KERATINOCYTE_PROLIFERATION	GO_KERATINOCYTE_PROLIFERATION		45	0.2971327	1.0950019	0.32051283	1.0	1.0	4842	tags=31%, list=25%, signal=41%	
GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE		46	0.29237154	1.0949413	0.32816902	1.0	1.0	5473	tags=37%, list=28%, signal=51%	
GO_DNA_REPLICATION_INITIATION	GO_DNA_REPLICATION_INITIATION		39	0.30260578	1.0946107	0.32323232	1.0	1.0	4776	tags=33%, list=24%, signal=44%	
GO_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_REGULATION_OF_MEIOTIC_CELL_CYCLE		51	0.2843324	1.0945094	0.3034483	1.0	1.0	6336	tags=49%, list=32%, signal=72%	
GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		15	0.38877365	1.0942737	0.33993903	1.0	1.0	2844	tags=33%, list=15%, signal=39%	
HP_ARNOLD_CHIARI_TYPE_I_MALFORMATION	HP_ARNOLD_CHIARI_TYPE_I_MALFORMATION		20	0.35524002	1.0941947	0.34503818	1.0	1.0	6934	tags=50%, list=36%, signal=77%	
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_THIGH	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_THIGH		15	0.38513014	1.0939503	0.3584	1.0	1.0	3760	tags=33%, list=19%, signal=41%	
GO_I_KAPPAB_PHOSPHORYLATION	GO_I_KAPPAB_PHOSPHORYLATION		19	0.35662544	1.0935385	0.32093024	1.0	1.0	7143	tags=53%, list=37%, signal=83%	
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN		26	0.33005723	1.0933656	0.32	1.0	1.0	6840	tags=46%, list=35%, signal=71%	
GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT		15	0.3921288	1.0933373	0.3689168	1.0	1.0	7877	tags=67%, list=40%, signal=112%	
HP_RETINAL_PIGMENT_EPITHELIAL_MOTTLING	HP_RETINAL_PIGMENT_EPITHELIAL_MOTTLING		19	0.35596177	1.0932947	0.34398782	1.0	1.0	1969	tags=21%, list=10%, signal=23%	
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		197	0.23375703	1.0930129	0.26604435	1.0	1.0	5241	tags=30%, list=27%, signal=41%	
GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION		32	0.31741756	1.0929416	0.3270349	1.0	1.0	6208	tags=53%, list=32%, signal=78%	
GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		70	0.27474433	1.0925142	0.32047874	1.0	1.0	5208	tags=36%, list=27%, signal=49%	
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		25	0.33621916	1.092473	0.34461537	1.0	1.0	4322	tags=40%, list=22%, signal=51%	
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		152	0.2407916	1.0920991	0.27402136	1.0	1.0	6237	tags=38%, list=32%, signal=55%	
GO_REGULATION_OF_PHAGOCYTOSIS	GO_REGULATION_OF_PHAGOCYTOSIS		90	0.25725582	1.0917112	0.29948586	1.0	1.0	5164	tags=33%, list=26%, signal=45%	
HP_TOE_SYNDACTYLY	HP_TOE_SYNDACTYLY		191	0.23397212	1.0917044	0.27771428	1.0	1.0	6284	tags=36%, list=32%, signal=53%	
GO_GRANULOCYTE_CHEMOTAXIS	GO_GRANULOCYTE_CHEMOTAXIS		117	0.24605069	1.0915304	0.28853267	1.0	1.0	5390	tags=34%, list=28%, signal=47%	
HP_VASCULITIS	HP_VASCULITIS		56	0.2799932	1.0914501	0.31697056	1.0	1.0	2950	tags=21%, list=15%, signal=25%	
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		223	0.23036782	1.091423	0.2668187	1.0	1.0	3435	tags=22%, list=18%, signal=26%	
HP_CARPAL_SYNOSTOSIS	HP_CARPAL_SYNOSTOSIS		33	0.31661832	1.0911331	0.3502994	1.0	1.0	6421	tags=42%, list=33%, signal=63%	
GO_FLUID_TRANSPORT	GO_FLUID_TRANSPORT		28	0.3265565	1.0909159	0.3357453	1.0	1.0	8059	tags=54%, list=41%, signal=91%	
HP_HYPERMETROPIA	HP_HYPERMETROPIA		159	0.23964736	1.0908209	0.29241878	1.0	1.0	2456	tags=18%, list=13%, signal=21%	
HP_SCALING_SKIN	HP_SCALING_SKIN		24	0.34324315	1.0906043	0.35233918	1.0	1.0	1659	tags=21%, list=8%, signal=23%	
GO_SYNAPTONEMAL_STRUCTURE	GO_SYNAPTONEMAL_STRUCTURE		41	0.29651824	1.0904394	0.34084085	1.0	1.0	6096	tags=39%, list=31%, signal=57%	
HP_RECURRENT_APHTHOUS_STOMATITIS	HP_RECURRENT_APHTHOUS_STOMATITIS		32	0.3159351	1.0895462	0.33139536	1.0	1.0	5516	tags=38%, list=28%, signal=52%	
GO_ESTROGEN_METABOLIC_PROCESS	GO_ESTROGEN_METABOLIC_PROCESS		32	0.31703597	1.0892755	0.338257	1.0	1.0	5740	tags=34%, list=29%, signal=49%	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		116	0.24975398	1.089216	0.30099502	1.0	1.0	4512	tags=27%, list=23%, signal=35%	
GO_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS	GO_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS		16	0.37370965	1.0890301	0.37156704	1.0	1.0	5216	tags=31%, list=27%, signal=43%	
GO_ECTODERM_DEVELOPMENT	GO_ECTODERM_DEVELOPMENT		21	0.34716257	1.0885909	0.34801763	1.0	1.0	1998	tags=24%, list=10%, signal=26%	
GO_PROTEIN_KINASE_B_SIGNALING	GO_PROTEIN_KINASE_B_SIGNALING		241	0.2279231	1.0883042	0.27941176	1.0	1.0	5704	tags=33%, list=29%, signal=46%	
GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY		325	0.22198941	1.088245	0.26350605	1.0	1.0	5498	tags=32%, list=28%, signal=44%	
HP_NEUROFIBROMAS	HP_NEUROFIBROMAS		16	0.38562402	1.0882291	0.37269938	1.0	1.0	1203	tags=19%, list=6%, signal=20%	
HP_POLYGENIC_INHERITANCE	HP_POLYGENIC_INHERITANCE		31	0.3179904	1.0880042	0.31455398	1.0	1.0	4831	tags=39%, list=25%, signal=51%	
HP_MACULAR_DEGENERATION	HP_MACULAR_DEGENERATION		74	0.2659436	1.08779	0.31756756	1.0	1.0	6378	tags=39%, list=33%, signal=58%	
HP_IRIS_HYPOPIGMENTATION	HP_IRIS_HYPOPIGMENTATION		56	0.27907893	1.0876099	0.32166892	1.0	1.0	4413	tags=29%, list=23%, signal=37%	
GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS		175	0.23286462	1.0876034	0.31009614	1.0	1.0	6145	tags=38%, list=31%, signal=55%	
GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		314	0.2208921	1.0875264	0.26855895	1.0	1.0	4594	tags=26%, list=24%, signal=33%	
GO_MICROVILLUS_MEMBRANE	GO_MICROVILLUS_MEMBRANE		26	0.334252	1.0874633	0.33283582	1.0	1.0	5438	tags=54%, list=28%, signal=75%	
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR		35	0.3102139	1.0874088	0.32420748	1.0	1.0	4325	tags=29%, list=22%, signal=37%	
GO_NON_MOTILE_CILIUM	GO_NON_MOTILE_CILIUM		156	0.238911	1.0873274	0.29759037	1.0	1.0	3368	tags=21%, list=17%, signal=25%	
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING		33	0.3089442	1.0871812	0.33333334	1.0	1.0	1600	tags=18%, list=8%, signal=20%	
HP_ABNORMALITY_OF_SECONDARY_SEXUAL_HAIR	HP_ABNORMALITY_OF_SECONDARY_SEXUAL_HAIR		65	0.27667946	1.0870234	0.324	1.0	1.0	2054	tags=20%, list=11%, signal=22%	
GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT		23	0.34800905	1.0869838	0.34319526	1.0	1.0	4389	tags=39%, list=22%, signal=50%	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		16	0.37066513	1.0868638	0.3296875	1.0	1.0	4526	tags=44%, list=23%, signal=57%	
GO_REGULATION_OF_INFLAMMATORY_RESPONSE	GO_REGULATION_OF_INFLAMMATORY_RESPONSE		347	0.22121446	1.0866345	0.26429343	1.0	1.0	6382	tags=35%, list=33%, signal=52%	
GO_DEATH_RECEPTOR_BINDING	GO_DEATH_RECEPTOR_BINDING		19	0.361713	1.0865415	0.3532182	1.0	1.0	2002	tags=26%, list=10%, signal=29%	
GO_PROTEIN_O_LINKED_GLYCOSYLATION	GO_PROTEIN_O_LINKED_GLYCOSYLATION		97	0.25585648	1.0862992	0.3320158	1.0	1.0	6671	tags=44%, list=34%, signal=67%	
GO_APICAL_JUNCTION_ASSEMBLY	GO_APICAL_JUNCTION_ASSEMBLY		83	0.2592311	1.0862312	0.32464147	1.0	1.0	5637	tags=36%, list=29%, signal=51%	
GO_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_CAMERA_TYPE_EYE_MORPHOGENESIS		123	0.2474679	1.0860372	0.30759802	1.0	1.0	5650	tags=33%, list=29%, signal=47%	
GO_REGULATION_OF_CELL_SHAPE	GO_REGULATION_OF_CELL_SHAPE		150	0.23971134	1.0860136	0.29719853	1.0	1.0	6391	tags=40%, list=33%, signal=59%	
HP_ABNORMAL_MACULAR_MORPHOLOGY	HP_ABNORMAL_MACULAR_MORPHOLOGY		166	0.23715973	1.0859491	0.30291972	1.0	1.0	5959	tags=35%, list=31%, signal=50%	
GO_PLATELET_MORPHOGENESIS	GO_PLATELET_MORPHOGENESIS		21	0.3463651	1.0859348	0.35555556	1.0	1.0	6513	tags=48%, list=33%, signal=71%	
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	GO_MEIOSIS_I_CELL_CYCLE_PROCESS		110	0.24958286	1.0855932	0.2986536	1.0	1.0	6425	tags=42%, list=33%, signal=62%	
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY		139	0.24008167	1.0852507	0.31572482	1.0	1.0	4949	tags=31%, list=25%, signal=41%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		54	0.28243825	1.0852503	0.32859176	1.0	1.0	3981	tags=28%, list=20%, signal=35%	
HP_ABNORMALITY_OF_THE_CALCANEUS	HP_ABNORMALITY_OF_THE_CALCANEUS		21	0.35355344	1.0852145	0.3449848	1.0	1.0	677	tags=19%, list=3%, signal=20%	
GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE	GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE		15	0.38482612	1.0851634	0.35101405	1.0	1.0	4506	tags=40%, list=23%, signal=52%	
HP_EUNUCHOID_HABITUS	HP_EUNUCHOID_HABITUS		21	0.3510792	1.0850918	0.33800623	1.0	1.0	6041	tags=52%, list=31%, signal=76%	
GO_RESPONSE_TO_ELECTRICAL_STIMULUS	GO_RESPONSE_TO_ELECTRICAL_STIMULUS		39	0.3061	1.0848604	0.35930735	1.0	1.0	2967	tags=26%, list=15%, signal=30%	
GO_CHEMOKINE_ACTIVITY	GO_CHEMOKINE_ACTIVITY		45	0.2919244	1.0847358	0.33848315	1.0	1.0	4951	tags=36%, list=25%, signal=48%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS		205	0.230717	1.084084	0.30490655	1.0	1.0	4835	tags=25%, list=25%, signal=33%	
HP_MEDIAN_CLEFT_LIP_AND_PALATE	HP_MEDIAN_CLEFT_LIP_AND_PALATE		16	0.37326822	1.0839226	0.34499204	1.0	1.0	1465	tags=19%, list=8%, signal=20%	
GO_REGULATION_OF_CELL_KILLING	GO_REGULATION_OF_CELL_KILLING		82	0.25786385	1.0838209	0.32663316	1.0	1.0	4325	tags=30%, list=22%, signal=39%	
HP_ABNORMALITY_OF_CORNEAL_SIZE	HP_ABNORMALITY_OF_CORNEAL_SIZE		146	0.23865515	1.0836354	0.31017965	1.0	1.0	6659	tags=38%, list=34%, signal=57%	
HP_WEAKNESS_OF_THE_INTRINSIC_HAND_MUSCLES	HP_WEAKNESS_OF_THE_INTRINSIC_HAND_MUSCLES		21	0.34591535	1.0836021	0.35098335	1.0	1.0	5441	tags=48%, list=28%, signal=66%	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		98	0.25624093	1.0832553	0.30181348	1.0	1.0	8271	tags=54%, list=42%, signal=93%	
GO_WATER_TRANSPORT	GO_WATER_TRANSPORT		21	0.35300922	1.0831113	0.36666667	1.0	1.0	8059	tags=57%, list=41%, signal=97%	
HP_DUPLICATION_OF_THUMB_PHALANX	HP_DUPLICATION_OF_THUMB_PHALANX		31	0.31259856	1.0830703	0.3381295	1.0	1.0	1304	tags=16%, list=7%, signal=17%	
GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS		17	0.37221766	1.0829095	0.3515249	1.0	1.0	5145	tags=35%, list=26%, signal=48%	
GO_SPHINGOLIPID_BINDING	GO_SPHINGOLIPID_BINDING		24	0.33498862	1.0828745	0.3568216	1.0	1.0	6629	tags=46%, list=34%, signal=69%	
GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS		20	0.35002765	1.0825865	0.35312024	1.0	1.0	743	tags=15%, list=4%, signal=16%	
GO_RESPONSE_TO_MUSCLE_STRETCH	GO_RESPONSE_TO_MUSCLE_STRETCH		18	0.37031332	1.0825247	0.35394126	1.0	1.0	2042	tags=22%, list=10%, signal=25%	
HP_FETAL_ULTRASOUND_SOFT_MARKER	HP_FETAL_ULTRASOUND_SOFT_MARKER		77	0.26793706	1.0818397	0.33462533	1.0	1.0	4556	tags=26%, list=23%, signal=34%	
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		58	0.27831975	1.0808585	0.34139785	1.0	1.0	4233	tags=28%, list=22%, signal=35%	
HP_FOCAL_IMPAIRED_AWARENESS_SEIZURE	HP_FOCAL_IMPAIRED_AWARENESS_SEIZURE		44	0.29253727	1.0799731	0.34900284	1.0	1.0	5070	tags=43%, list=26%, signal=58%	
GO_NOTOCHORD_DEVELOPMENT	GO_NOTOCHORD_DEVELOPMENT		19	0.36162305	1.0797468	0.36612904	1.0	1.0	2631	tags=26%, list=13%, signal=30%	
GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE		54	0.28026766	1.0796562	0.35359117	1.0	1.0	5581	tags=37%, list=29%, signal=52%	
HP_NEPHROCALCINOSIS	HP_NEPHROCALCINOSIS		64	0.27327016	1.0795243	0.32749325	1.0	1.0	5718	tags=39%, list=29%, signal=55%	
HP_ABNORMALITY_OF_THE_COLUMELLA	HP_ABNORMALITY_OF_THE_COLUMELLA		44	0.29088724	1.079415	0.34971097	1.0	1.0	2253	tags=18%, list=12%, signal=21%	
GO_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	GO_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT		15	0.37515286	1.0793805	0.34042552	1.0	1.0	1368	tags=20%, list=7%, signal=21%	
HP_ABNORMAL_SIZE_OF_PITUITARY_GLAND	HP_ABNORMAL_SIZE_OF_PITUITARY_GLAND		21	0.34670836	1.0792863	0.35789475	1.0	1.0	954	tags=14%, list=5%, signal=15%	
HP_SOUND_SENSITIVITY	HP_SOUND_SENSITIVITY		21	0.34312418	1.0791142	0.34615386	1.0	1.0	1617	tags=24%, list=8%, signal=26%	
GO_MOTILE_CILIUM	GO_MOTILE_CILIUM		183	0.23322007	1.079018	0.30851063	1.0	1.0	4863	tags=28%, list=25%, signal=37%	
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION		52	0.2783642	1.0789791	0.348	1.0	1.0	1362	tags=13%, list=7%, signal=14%	
GO_CARDIAC_SEPTUM_MORPHOGENESIS	GO_CARDIAC_SEPTUM_MORPHOGENESIS		72	0.26740643	1.078868	0.34028682	1.0	1.0	5679	tags=32%, list=29%, signal=45%	
HP_ATRIOVENTRICULAR_CANAL_DEFECT	HP_ATRIOVENTRICULAR_CANAL_DEFECT		37	0.30001512	1.0786834	0.34306568	1.0	1.0	862	tags=14%, list=4%, signal=14%	
GO_TELOMERASE_HOLOENZYME_COMPLEX	GO_TELOMERASE_HOLOENZYME_COMPLEX		20	0.34978876	1.0786098	0.3613707	1.0	1.0	8389	tags=45%, list=43%, signal=79%	
